date,district_id,state,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,district_name,latitude,longitude,county_name,street_address,city,zip_code,phone,student_count,teacher_count,school_count
2020-10-21,2202010,LA,,18,,7,,,https://ldh.la.gov/index.cfm/page/3997,Winn Parish,31.92408,-92.640125,Winn Parish,P.O. Box 430,Winnfield,71483,(318)628-6936,2166,121,6
2020-10-10,2299999,LA,,904,,412,,,https://ldh.la.gov/index.cfm/page/3997,,,,,,,,,,,
2020-10-21,2299999,LA,,27,,25,,,https://ldh.la.gov/index.cfm/page/3997,,,,,,,,,,,
2020-10-13,2501650,MA,2,2,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Abington,42.11991,-70.946664,Plymouth County,1071 Washington St.,Abington,2351,(781)982-2150,2056,122.21,5
2020-10-13,2501740,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Acushnet,41.723883,-70.906581,Bristol County,708 Middle Road,Acushnet,2743,(508)998-0260,1004,75.5,2
2020-10-13,2501800,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Agawam,42.064032,-72.6739,Hampden County,1305 Springfield St,Feeding Hills,1030,(413)821-0548,3747,318.5,8
2020-10-13,2501860,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Amesbury,42.852412,-70.941675,Essex County,5 Highland Street,Amesbury,1913,(978)388-0507,2058,170.84,5
2020-10-13,2501890,MA,0,0,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Amherst,42.38305,-72.511043,Hampshire County,170 Chestnut Street,Amherst,1002,(413)362-1810,1131,120.64,3
2020-10-13,2501950,MA,0,1,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Andover,42.65442,-71.137034,Essex County,36 Bartlet Street,Andover,1810,(978)623-8501,5957,470.9,10
2020-10-13,2501980,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Arlington,42.418224,-71.161684,Middlesex County,869 Massachusetts Avenue,Arlington,2476,(781)316-3523,5939,420.99,11
2020-10-13,2502100,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Ashland,42.251322,-71.475029,Middlesex County,87 West Union Street,Ashland,1721,(508)881-0150,2845,203.33,5
2020-10-13,2502190,MA,2,5,0,1,,,http://www.attleboroschools.com/c_o_v_i_d-19,Attleboro,41.938469,-71.301594,Bristol County,100 Rathbun Willard Drive,Attleboro,2703,(508)222-0012,5946,379.92,11
2020-10-13,2502220,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Auburn,42.183789,-71.869366,Worcester County,5 West Street,Auburn,1501,(508)832-7755,2628,184.88,5
2020-10-13,2502250,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Avon,42.115175,-71.045041,Norfolk County,1 Patrick Clark Drive,Avon,2322,(508)588-0230,728,67.4,2
2020-10-13,2502310,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Barnstable,41.652785,-70.28724,Barnstable County,P O Box 955,Hyannis,2601,(508)862-4953,4791,353.69,9
2020-10-13,2502400,MA,0,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Bedford,42.489074,-71.285881,Middlesex County,97 McMahon Road,Bedford,1730,(781)275-7588,2658,233.4,4
2020-10-13,2502430,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Belchertown,42.289044,-72.41149,Hampshire County,PO Box 841,Belchertown,1007,(413)323-0423,2267,163.07,5
2020-10-13,2502460,MA,0,0,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Bellingham,42.086884,-71.47448,Norfolk County,4 Mechanic Street,Bellingham,2019,(508)883-1706,2223,167,6
2020-10-13,2502490,MA,0,0,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Belmont,42.397104,-71.177214,Middlesex County,644 Pleasant Street,Belmont,2478,(617)993-5401,4628,279.6,6
2020-10-13,2502520,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Berkley,41.84938,-71.084805,Bristol County,21 North Main Street,Berkley,2779,(508)822-5220,888,60.75,2
2020-10-13,2502640,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Beverly,42.56329,-70.890015,Essex County,70 Balch St.,Beverly,1915,(978)921-6100,4565,336.71,8
2020-10-13,2502670,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Billerica,42.562489,-71.272354,Middlesex County,365 Boston Rd,Billerica,1821,(978)528-7900,4764,362.27,8
2020-10-13,2502790,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Boston,42.330399,-71.083752,Suffolk County,2300 Washington Street,Roxbury,2119,(617)635-9050,51433,4232.83,117
2020-10-13,2502820,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Bourne,41.742572,-70.596362,Barnstable County,36 Sandwich Rd,Bourne,2532,(508)759-0660,1935,145.35,4
2020-10-13,2502880,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Boxford,42.66105,-71.002063,Essex County,28 Middleton Road,Boxford,1921,(978)887-0771,718,60.7,2
2020-10-13,2502940,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Braintree,42.195821,-71.023529,Norfolk County,348 Pond Street,Braintree,2184,(781)380-0130,5842,419.75,10
2020-10-13,2502970,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Brewster,41.780773,-69.989165,Barnstable County,78 Eldredge Pkwy,Orleans,2653,(508)255-8800,478,43.01,2
2020-10-13,2503060,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Brimfield,42.160761,-72.128806,Worcester County,320A Brookfield Rd,Fiskdale,1518,(508)347-3077,293,25.38,1
2020-10-13,2503090,MA,0,0,2,5,,,http://www.doe.mass.edu/covid19/positive-cases/,Brockton,42.080934,-71.018976,Plymouth County,43 Crescent Street,Brockton,2301,(508)580-7000,16349,967.95,23
2020-10-13,2503120,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Brookfield,42.160761,-72.128806,Worcester County,320 Brookfield Rd,Fiskdale,1518,(508)347-3077,316,22.88,1
2020-10-13,2503150,MA,0,0,0,2,,,http://www.doe.mass.edu/covid19/positive-cases/,Brookline,42.333734,-71.12093,Norfolk County,333 Washington Street,Brookline,2445,(617)730-2403,7855,645.82,13
2020-10-13,2503240,MA,5,5,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Burlington,42.495916,-71.198079,Middlesex County,123 Cambridge Street,Burlington,1803,(781)270-1801,3533,314.88,6
2020-10-13,2503270,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Cambridge,42.370363,-71.085567,Middlesex County,159 Thorndike Street,Cambridge,2141,(617)349-6494,7052,676.56,17
2020-10-13,2503300,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Canton,42.16455,-71.147336,Norfolk County,960 Washington Street,Canton,2021,(781)821-5060,3272,241.35,6
2020-10-13,2503330,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Carlisle,42.52638,-71.348642,Middlesex County,83 School Street,Carlisle,1741,(978)369-6550,600,56.6,1
2020-10-13,2503360,MA,0,0,2,2,,,http://www.doe.mass.edu/covid19/positive-cases/,Carver,41.887575,-70.76595,Plymouth County,3 Carver Square Blvd.,Carver,2330,(508)866-6160,1555,125.07,2
2020-10-13,2503510,MA,1,4,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Chelmsford,42.619476,-71.365961,Middlesex County,230 North Road,Chelmsford,1824,(978)251-5100,4961,373.22,8
2020-10-13,2503540,MA,0,0,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Chelsea,42.393728,-71.033226,Suffolk County,500 Broadway Street,Chelsea,2150,(617)466-4477,6088,427.9,10
2020-10-13,2503660,MA,0,0,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Chicopee,42.153224,-72.580868,Hampden County,180 Broadway Street,Chicopee,1020,(413)594-3410,7392,575.85,15
2020-10-13,2503720,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Clarksburg,42.719315,-73.104278,Berkshire County,777 West Crossroad,Clarksburg,1247,(413)664-8735,185,16.2,1
2020-10-13,2503750,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Clinton,42.417657,-71.686765,Worcester County,150 School Street,Clinton,1510,(978)365-4200,1858,149.01,3
2020-10-13,2503780,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Cohasset,42.232441,-70.80966,Norfolk County,143 Pond Street,Cohasset,2025,(781)383-6112,1557,121.41,4
2020-10-13,2503840,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Concord,42.464715,-71.326147,Middlesex County,120 Meriam Rd,Concord,1742,(978)318-1500,2099,166.61,4
2020-10-13,2503900,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Conway,42.48394,-72.604456,Franklin County,113 North Main Street Office,South Deerfield,1373,(413)665-1155,135,12.37,1
2020-10-13,2503990,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Danvers,42.581055,-70.929024,Essex County,64 Cabot Road,Danvers,1923,(978)777-4539,3481,267.67,7
2020-10-13,2504020,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Dartmouth,41.592643,-70.947531,Bristol County,8 Bush Street,Dartmouth,2748,(508)997-3391,3618,267.04,6
2020-10-13,2504050,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Dedham,42.244943,-71.16343,Norfolk County,100 Whiting Avenue,Dedham,2026,(781)310-1000,2687,230.3,7
2020-10-13,2504080,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Deerfield,42.48394,-72.604456,Franklin County,113 North Main Street Office,South Deerfield,1373,(413)665-1155,392,37.01,1
2020-10-13,2504230,MA,0,0,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Douglas,42.070713,-71.706816,Worcester County,21 Davis Street,Douglas,1516,(508)476-7901,1296,93.25,4
2020-10-13,2504260,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Dover,42.218421,-71.323905,Norfolk County,157 Farm Street,Dover,2030,(508)785-0036,499,40.8,1
2020-10-13,2504320,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Dracut,42.682564,-71.354949,Middlesex County,2063 Lakeview Avenue,Dracut,1826,(978)957-2660,3582,224.39,6
2020-10-13,2504410,MA,1,1,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Duxbury,42.034996,-70.737876,Plymouth County,93 Chandler Street,Duxbury,2332,(781)934-7600,3015,219.71,4
2020-10-13,2504440,MA,1,2,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,East Bridgewater,42.027507,-70.956639,Plymouth County,143 Plymouth Street,East Bridgewater,2333,(508)378-8200,2252,154.7,3
2020-10-13,2504500,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,East Longmeadow,42.058576,-72.524995,Hampden County,180 Maple Street,East Longmeadow,1028,(413)525-5450,2624,187.53,5
2020-10-13,2504530,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Eastham,41.780773,-69.989165,Barnstable County,78 Eldredge Pkwy,Orleans,2653,(508)255-8800,171,20.72,1
2020-10-13,2504590,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Easthampton,42.265566,-72.669509,Hampshire County,50 Payson Avenue,Easthampton,1027,(413)529-1500,1545,115.59,5
2020-10-13,2504620,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Easton,42.06195,-71.10277,Bristol County,PO Box 359,North Easton,2356,(508)230-3200,3632,270.1,6
2020-10-13,2504650,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Oak Bluffs,41.453743,-70.608996,Dukes County,4 Pine Street,Vineyard Haven,2568,(508)693-2007,435,47.38,1
2020-10-13,2504710,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Erving,42.583755,-72.490535,Franklin County,18 Pleasant Street,Erving,1344,(413)423-3337,128,16.2,1
2020-10-13,2504770,MA,1,1,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Everett,42.403643,-71.047294,Middlesex County,121 Vine Street,Everett,2149,(617)389-7950,7107,478.95,10
2020-10-13,2504800,MA,1,3,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Fairhaven,41.639361,-70.893779,Bristol County,128 Washington Street,Fairhaven,2719,(508)979-4000,2025,148.66,4
2020-10-13,2504830,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Fall River,41.707182,-71.151359,Bristol County,417 Rock Street,Fall River,2720,(508)675-8420,10120,735.55,16
2020-10-13,2504860,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Falmouth,41.569562,-70.593806,Barnstable County,340 Teaticket Hwy,East Falmouth,2536,(508)548-0151,3351,288.65,7
2020-10-13,2504890,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Fitchburg,42.570706,-71.797748,Worcester County,376 South Street,Fitchburg,1420,(978)345-3200,5362,371.27,8
2020-10-13,2504920,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Florida,42.693572,-73.037573,Berkshire County,56 North County Rd,Florida,1247,(413)664-6023,87,9.8,1
2020-10-13,2504950,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Foxborough,42.061025,-71.250996,Norfolk County,60 South Street,Foxborough,2035,(508)543-1660,2553,205.07,5
2020-10-13,2504980,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Framingham,42.291746,-71.428058,Middlesex County,73 Mt. Wayte Avenue,Framingham,1702,(508)626-9118,8822,696.5,14
2020-10-13,2505010,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Franklin,42.080021,-71.38064,Norfolk County,355 East Central Street,Franklin,2038,(508)541-5243,5198,390.5,11
2020-10-13,2505130,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Gardner,42.572585,-72.004638,Worcester County,70 Waterford Street,Gardner,1440,(978)632-1000,2290,178.13,5
2020-10-13,2505220,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Georgetown,42.72678,-70.989111,Essex County,51 North Street,Georgetown,1833,(978)352-5777,1404,97.02,4
2020-10-13,2505280,MA,1,3,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Gloucester,42.627272,-70.654906,Essex County,2 Blackburn Drive,Gloucester,1930,(978)281-9800,2886,252,8
2020-10-13,2505340,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Gosnold,41.625788,-70.586061,Barnstable County,263 Hill & Plain Road,East Falmouth,2536,(508)400-4687,2,0.85,1
2020-10-13,2505370,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Grafton,42.209233,-71.694108,Worcester County,30 Providence Rd,Grafton,1519,(508)839-5421,3173,233.79,6
2020-10-13,2505400,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Granby,42.263555,-72.492654,Hampshire County,387 East State Street,Granby,1033,(413)467-7193,727,57.97,2
2020-10-13,2505490,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Greenfield,42.595678,-72.596335,Franklin County,195 Federal Street Suite 100,Greenfield,1301,(413)772-1311,1732,157.25,6
2020-10-13,2505580,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hadley,42.342107,-72.592025,Hampshire County,125 Russell Street,Hadley,1035,(413)586-0822,536,50,2
2020-10-13,2505610,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Halifax,42.015629,-70.781527,Plymouth County,250 Pembroke Street,Kingston,2364,(781)585-4313,608,39,1
2020-10-13,2505760,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hancock,42.381604,-73.367563,Berkshire County,1831 STATE ROAD,RICHMOND,1254,(413)698-4001,34,6.5,1
2020-10-13,2505790,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hanover,42.111459,-70.813805,Plymouth County,188 Broadway Street,Hanover,2339,(781)878-0786,2645,202.3,4
2020-10-13,2505880,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Harvard,42.274404,-71.81488,Worcester County,39 Massachusetts Avenue,Harvard,1451,(978)456-4140,1065,86.01,2
2020-10-13,2505940,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hatfield,42.373995,-72.601152,Hampshire County,34 School Street,Hatfield,1038,(413)247-5641,436,41.03,2
2020-10-13,2505970,MA,8,8,2,2,,,http://www.doe.mass.edu/covid19/positive-cases/,Haverhill,42.778108,-71.076808,Essex County,4 Summer Street,Haverhill,1830,(978)374-3405,8047,569.02,16
2020-10-13,2506090,MA,4,4,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hingham,42.230918,-70.886717,Plymouth County,220 Central Street,Hingham,2043,(781)741-1500,4242,293.61,6
2020-10-13,2506150,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Holbrook,42.148404,-71.008646,Norfolk County,245 So. Franklin Street,Holbrook,2343,(781)767-1226,1259,91.79,2
2020-10-13,2506210,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Holland,42.160761,-72.128806,Worcester County,320 Brookfield Rd,Fiskdale,1518,(508)347-3077,226,18.47,1
2020-10-13,2506240,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Holliston,42.206683,-71.443847,Middlesex County,370 Hollis Street,Holliston,1746,(508)429-0654,2889,212.96,4
2020-10-13,2506270,MA,0,1,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Holyoke,42.206442,-72.60909,Hampden County,57 Suffolk Street,Holyoke,1040,(413)534-2005,5241,386.87,12
2020-10-13,2506300,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hopedale,42.129561,-71.537644,Worcester County,25 Adin Street,Hopedale,1747,(508)634-2220,1087,89.6,3
2020-10-13,2506330,MA,0,2,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hopkinton,42.218911,-71.516238,Middlesex County,89 Hayden Rowe Street,Hopkinton,1748,(508)417-9360,3685,262.87,6
2020-10-13,2506390,MA,5,5,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hudson,42.395886,-71.568773,Middlesex County,155 Apsley Street,Hudson,1749,(978)567-6100,2544,228.01,5
2020-10-13,2506420,MA,0,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Hull,42.307241,-70.908929,Plymouth County,18 Harborview Road,Hull,2045,(781)925-4400,887,82.76,3
2020-10-13,2506480,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Ipswich,42.684114,-70.844614,Essex County,1 Lord Square,Ipswich,1938,(978)356-2935,1708,153.9,4
2020-10-13,2506540,MA,2,2,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Kingston,42.015629,-70.781527,Plymouth County,250 Pembroke Street,Kingston,2364,(781)585-4313,1040,71.2,2
2020-10-13,2506660,MA,0,0,0,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Lawrence,42.707966,-71.159841,Essex County,237 Essex Street,Lawrence,1840,(978)975-5905,13658,1033.26,25
2020-10-13,2506690,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lee,42.305824,-73.240213,Berkshire County,300A Greylock St,Lee,1238,(413)243-0276,703,70.1,2
2020-10-13,2506720,MA,0,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Leicester,42.246829,-71.906021,Worcester County,3 Washburn Square,Leicester,1524,(508)892-7040,1536,112.65,4
2020-10-13,2506750,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lenox,42.35663,-73.284546,Berkshire County,6 Walker Street,Lenox,1240,(413)637-5550,756,76.55,2
2020-10-13,2506780,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Leominster,42.527923,-71.761331,Worcester County,24 Church Street,Leominster,1453,(978)534-7700,6027,439.18,12
2020-10-13,2506810,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Leverett,42.583755,-72.490535,Franklin County,18 Pleasant Street,Erving,1344,(413)423-3337,135,16.5,1
2020-10-13,2506840,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lexington,42.444411,-71.199208,Middlesex County,146 Maple Street,Lexington,2420,(781)861-2580,7259,615.4,10
2020-10-13,2506900,MA,2,2,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lincoln,42.424408,-71.314806,Middlesex County,1 Ballfield Road,Lincoln,1773,(781)259-9409,1192,118.57,3
2020-10-13,2506960,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Littleton,42.539455,-71.471985,Middlesex County,PO Box 1486,Littleton,1460,(978)540-2500,1653,124.96,4
2020-10-13,2506990,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Longmeadow,42.057122,-72.560481,Hampden County,535 Bliss Road,Longmeadow,1106,(413)565-4200,2874,247.31,6
2020-10-13,2507020,MA,0,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lowell,42.645754,-71.310374,Middlesex County,155 Merrimack Street,Lowell,1852,(978)674-4320,14548,1052.89,27
2020-10-13,2507050,MA,1,1,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Ludlow,42.158565,-72.481804,Hampden County,63 Chestnut Street,Ludlow,1056,(413)583-8372,2594,222.85,5
2020-10-13,2507080,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lunenburg,42.597448,-71.722637,Worcester County,1025 Mass Avenue,Lunenburg,1462,(978)582-4100,1649,110.46,5
2020-10-13,2507110,MA,0,1,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Lynn,42.456126,-70.963536,Essex County,100 Bennett St,Lynn,1905,(781)593-1680,15751,1124.8,25
2020-10-13,2507140,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Lynnfield,42.513583,-71.015779,Essex County,525 Salem Street,Lynnfield,1940,(781)334-9200,2201,157.45,5
2020-10-13,2507170,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Malden,42.427383,-71.065645,Middlesex County,77 Salem Street,Malden,2148,(781)397-6100,6564,468.6,7
2020-10-13,2507230,MA,0,0,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Mansfield,42.023636,-71.216728,Bristol County,2 Park Row,Mansfield,2048,(508)261-7500,3784,302.37,5
2020-10-13,2507260,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Marblehead,42.494975,-70.872208,Essex County,9 Widger Road,Marblehead,1945,(781)639-3141,3051,257.58,6
2020-10-13,2507290,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Marion,41.672072,-70.778126,Plymouth County,135 Marion Rd,Mattapoisett,2739,(508)758-2772,447,35.8,1
2020-10-13,2507320,MA,2,4,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Marlborough,42.348574,-71.546343,Middlesex County,17 Washington Street,Marlborough,1752,(508)460-3509,4657,386.21,6
2020-10-13,2507350,MA,3,5,1,1,,,http://www.doe.mass.edu/covid19/positive-cases/,Marshfield,42.096104,-70.71494,Plymouth County,76 South River Street,Marshfield,2050,(781)834-5000,4060,323.66,7
2020-10-13,2507440,MA,0,0,0,0,,,http://www.doe.mass.edu/covid19/positive-cases/,Mashpee,41.623428,-70.494063,Barnstable County,150-A Old Barnstable Road,Mashpee,2649,(508)539-1500,1616,140.26,4
