x,y,district_id,State District ID,district_name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
-87.873378,41.880242,1705760,IL-06-016-0880-02,Bellwood SD 88,Cook County,640 Eastern Ave,Bellwood,IL,60104,1878,(708)410-3029,2433,177.15,7,21,Suburb: Large,13.7,Regular School District,,,,,,,,
-88.846571,42.247976,1705790,IL-04-004-1000-26,Belvidere CUSD 100,Boone County,1201 5th Ave,Belvidere,IL,61008,5125,(815)544-8513,7843,530.07,10,21,Suburb: Large,14.8,Regular School District,,,,,,,,
-88.568753,39.922369,1705820,IL-39-074-0050-26,Bement CUSD 5,Piatt County,201 S Champaign St,Bement,IL,61813,1512,(217)678-4200,309,28.45,3,42,Rural: Distant,10.9,Regular School District,,,,,,,,
-88.17112,41.912346,1705880,IL-19-022-0250-02,Benjamin SD 25,DuPage County,28W250 Saint Charles Rd,West Chicago,IL,60185,1454,(630)876-7800,605,54,2,21,Suburb: Large,11.2,Regular School District,,,,,,,,
-87.951335,41.95193,1705910,IL-19-022-0020-02,Bensenville SD 2,DuPage County,210 S Church Rd,Bensenville,IL,60106,2303,(630)766-5940,2205,159.65,3,21,Suburb: Large,13.8,Regular School District,,,,,,,,
-88.905205,37.961611,1705950,IL-21-028-0470-04,Benton CCSD 47,Franklin County,1000 Forrest St,Benton,IL,62812,3337,(618)439-3136,1140,67.2,3,41,Rural: Fringe,17,Regular School District,,,,,,,,
-88.913437,37.99667,1705970,IL-21-028-1030-13,Benton Cons HSD 103,Franklin County,511 E Main St,Benton,IL,62812,2522,(618)439-6415,576,37.46,2,32,Town: Distant,15.4,Regular School District,,,,,,,,
-87.903297,41.892307,1706000,IL-06-016-0870-02,Berkeley SD 87,Cook County,1200 N Wolf Rd,Berkeley,IL,60163,1219,(708)449-3350,2473,179.4,6,21,Suburb: Large,13.8,Regular School District,,,,,,,,
-87.790441,41.857949,1706060,IL-06-016-0980-02,Berwyn North SD 98,Cook County,6633 16th St,Berwyn,IL,60402,1320,(708)484-6200,2862,194.41,4,21,Suburb: Large,14.7,Regular School District,,,,,,,,
-87.784997,41.830329,1706090,IL-06-016-1000-02,Berwyn South SD 100,Cook County,3401 Gunderson Ave,Berwyn,IL,60402,3771,(708)303-4034,3644,276.5,8,21,Suburb: Large,13.2,Regular School District,,,,,,,,
-90.059796,38.9089,1706120,IL-41-057-0080-26,Bethalto CUSD 8,Madison County,101 School St,Bethalto,IL,62010,1005,(618)377-7200,2427,164.19,5,23,Suburb: Small,14.8,Regular School District,,,,,,,,
-88.907539,38.280443,1706180,IL-13-041-0820-02,Bethel SD 82,Jefferson County,1201 Bethel Rd,Mount Vernon,IL,62864,7231,(618)244-8095,184,12.5,1,41,Rural: Fringe,14.7,Regular School District,,,,,,,,
-88.141167,42.3493,1706270,IL-34-049-0380-02,Big Hollow SD 38,Lake County,26051 W Nippersink Rd,Ingleside,IL,60041,8785,(847)740-1490,1743,113.36,3,21,Suburb: Large,15.4,Regular School District,,,,,,,,
-87.61005,40.260135,1706390,IL-54-092-0010-26,Bismarck Henning CUSD,Vermilion County,PO Box 350,Bismarck,IL,61814,350,(217)759-7261,593,35,3,41,Rural: Fringe,16.9,Regular School District,,,,,,,,
-87.644061,41.512785,1706420,IL-07-016-2060-17,Bloom Twp HSD 206,Cook County,100 W 10th St,Chicago Heights,IL,60411,2002,(708)755-7010,2917,175,3,21,Suburb: Large,16.7,Regular School District,,,,,,,,
-88.066444,41.951485,1706450,IL-19-022-0130-02,Bloomingdale SD 13,DuPage County,164 Euclid Ave,Bloomingdale,IL,60108,1634,(630)671-5035,1403,97.1,3,21,Suburb: Large,14.4,Regular School District,,,,,,,,
-88.990517,40.481347,1706480,IL-17-064-0870-25,Bloomington SD 87,McLean County,300 E Monroe St,Bloomington,IL,61701,4028,(309)827-6031,5327,347.18,9,13,City: Small,15.3,Regular School District,,,,,,,,
-88.646106,40.247371,1700003,IL-17-020-0180-26,Blue Ridge CUSD 18,De Witt County,411 N John St,Farmer City,IL,61842,1159,(309)928-9141,717,57.55,3,42,Rural: Distant,12.5,Regular School District,,,,,,,,
-88.742873,38.324698,1701417,IL-13-041-3180-27,Bluford Unit School District 318,Jefferson County,901 6th St,Bluford,IL,62814,1418,(618)732-8242,378,25.2,2,42,Rural: Distant,15,Regular School District,,,,,,,,
-89.399311,38.899885,1717730,IL-03-003-0020-26,Bond County CUSD 2,Bond County,1008 N Hena St,Greenville,IL,62246,1378,(618)664-0170,1812,122.51,6,32,Town: Distant,14.8,Regular School District,,,,,,,,
-87.877873,41.165768,1706750,IL-32-046-0530-02,Bourbonnais SD 53,Kankakee County,281 W John Casey Rd,Bourbonnais,IL,60914,1392,(815)929-5100,2439,152.51,5,23,Suburb: Small,16,Regular School District,,,,,,,,
-88.264204,41.226161,1706840,IL-24-032-0750-02,Braceville SD 75,Grundy County,209 N Mitchell St,Braceville,IL,60407,9068,(815)237-8040,97,12,1,31,Town: Fringe,8.1,Regular School District,,,,,,,,
-89.650169,41.178333,1706880,IL-28-088-0010-26,Bradford CUSD 1,Stark County,115 High St,Bradford,IL,61421,5087,(309)897-2801,154,14.1,2,42,Rural: Distant,10.9,Regular School District,,,,,,,,
-87.870012,41.14889,1706960,IL-32-046-3070-16,Bradley Bourbonnais CHSD 307,Kankakee County,700 W North St,Bradley,IL,60915,1013,(815)937-3701,1961,117,1,23,Suburb: Small,16.8,Regular School District,,,,,,,,
-87.878895,41.143866,1706930,IL-32-046-0610-02,Bradley SD 61,Kankakee County,111 N Crosswell Ave,Bradley,IL,60915,2091,(815)933-3371,1426,103.1,3,23,Suburb: Small,13.8,Regular School District,,,,,,,,
-89.516995,38.612711,1707010,IL-13-014-0120-04,Breese ESD 12,Clinton County,777 Memorial Dr,Breese,IL,62230,1376,(618)526-7128,617,34,2,32,Town: Distant,18.1,Regular School District,,,,,,,,
-87.717157,41.614724,1707050,IL-07-016-2280-16,Bremen CHSD 228,Cook County,15233 Pulaski Rd,Midlothian,IL,60445,3755,(708)389-1175,4902,307.6,4,21,Suburb: Large,15.9,Regular School District,,,,,,,,
-89.88536,40.84129,1707200,IL-48-072-3090-26,Brimfield CUSD 309,Peoria County,PO Box 380,Brimfield,IL,61517,380,(309)446-3378,669,47,2,42,Rural: Distant,14.2,Regular School District,,,,,,,,
-87.844101,41.823144,1707320,IL-06-016-0950-02,Brookfield Lagrange Park SD 95,Cook County,3724 Prairie Ave,Brookfield,IL,60513,1612,(708)485-0606,1211,85.25,2,21,Suburb: Large,14.2,Regular School District,,,,,,,,
-90.16651,38.65733,1723640,IL-50-082-1880-22,Brooklyn UD 188,St. Clair County,PO Box 250,Lovejoy,IL,62059,250,(618)271-1014,162,10,3,21,Suburb: Large,16.2,Regular School District,,,,,,,,
-87.605081,41.542142,1716950,IL-07-016-1670-02,Brookwood SD 167,Cook County,201 E Glenwood Dyer Rd,Glenwood,IL,60425,1845,(708)758-5190,1126,85,4,21,Suburb: Large,13.2,Regular School District,,,,,,,,
-90.765563,39.989978,1727300,IL-01-005-0010-26,Brown County CUSD 1,Brown County,503 NW Cross St,Mount Sterling,IL,62353,1149,(217)773-7410,717,61.3,3,33,Town: Remote,11.7,Regular School District,,,,,,,,
-88.955845,38.992271,1707440,IL-03-026-2010-26,Brownstown CUSD 201,Fayette County,421 S College Ave,Brownstown,IL,62418,1129,(618)427-3355,373,28,3,42,Rural: Distant,13.3,Regular School District,,,,,,,,
-90.587028,38.950047,1700102,IL-40-007-0420-26,Brussels CUSD 42,Calhoun County,PO Box 128,Brussels,IL,62013,128,(618)883-2131,121,14,2,42,Rural: Distant,8.6,Regular School District,,,,,,,,
-88.973213,37.474761,1707740,IL-21-044-0430-03,Buncombe Cons SD 43,Johnson County,PO Box 40,Buncombe,IL,62912,40,(618)658-8830,60,6,1,42,Rural: Distant,10,Regular School District,,,,,,,,
-89.9609,39.040002,1707770,IL-40-056-0080-26,Bunker Hill CUSD 8,Macoupin County,504 E Warren St,Bunker Hill,IL,62014,1102,(618)585-3116,586,41.1,2,42,Rural: Distant,14.3,Regular School District,,,,,,,,
-87.760966,41.754284,1736810,IL-07-016-1110-02,Burbank SD 111,Cook County,7600 Central Ave,Burbank,IL,60459,1308,(708)496-0500,3514,230.3,8,21,Suburb: Large,15.3,Regular School District,,,,,,,,
-89.668805,41.45674,1700125,IL-28-006-3400-26,Bureau Valley CUSD 340,Bureau County,PO Box 289,Manlius,IL,61338,289,(815)445-3101,1072,87.27,4,43,Rural: Remote,12.3,Regular School District,,,,,,,,
-87.541692,41.641807,1707860,IL-07-016-1545-02,Burnham SD 154-5,Cook County,13945 S Green Bay Ave,Burnham,IL,60633,1671,(708)862-8636,196,11.7,1,21,Suburb: Large,16.8,Regular School District,,,,,,,,
-90.51412,40.559365,1707950,IL-26-062-1700-26,Bushnell Prairie City CUSD 170,McDonough County,845 Walnut St,Bushnell,IL,61422,1253,(309)772-9461,671,56.65,3,33,Town: Remote,11.8,Regular School District,,,,,,,,
-87.927461,41.838329,1707980,IL-19-022-0530-02,Butler SD 53,DuPage County,2801 York Rd,Oak Brook,IL,60523,2334,(630)573-2887,523,46.44,3,21,Suburb: Large,11.3,Regular School District,,,,,,,,
-89.263947,42.132045,1708010,IL-47-071-2260-26,Byron CUSD 226,Ogle County,696 N Colfax St,Byron,IL,61010,1439,(815)234-5491,1525,116.31,3,31,Town: Fringe,13.1,Regular School District,,,,,,,,
-90.157697,38.565116,1708040,IL-50-082-1870-26,Cahokia CUSD 187,St. Clair County,1700 Jerome Ln,Cahokia,IL,62206,2329,(618)332-3700,3310,207.2,11,21,Suburb: Large,16,Regular School District,,,,,,,,
-89.185013,37.019601,1708070,IL-30-002-0010-22,Cairo USD 1,Alexander County,4201 Sycamore St,Cairo,IL,62914,1047,(618)734-4102,311,24.86,2,32,Town: Distant,12.5,Regular School District,,,,,,,,
-90.612573,39.175404,1718180,IL-40-007-0400-26,Calhoun CUSD 40,Calhoun County,101 Calhoun Ave,Hardin,IL,62047,387,(618)576-2722,483,41,2,42,Rural: Distant,11.8,Regular School District,,,,,,,,
-87.544435,41.620247,1741520,IL-07-016-1550-02,Calumet City SD 155,Cook County,540 Superior Ave,Calumet City,IL,60409,3452,(708)868-7926,1147,84,3,21,Suburb: Large,13.7,Regular School District,,,,,,,,
-87.65793,41.659918,1708130,IL-07-016-1320-02,Calumet Public SD 132,Cook County,1440 W Vermont Ave,Calumet Park,IL,60827,6328,(708)388-8920,1015,65,3,21,Suburb: Large,15.6,Regular School District,,,,,,,,
-90.198936,41.299203,1708160,IL-28-037-2270-26,Cambridge CUSD 227,Henry County,300 S West St,Cambridge,IL,61238,1430,(309)937-2144,470,40,2,42,Rural: Distant,11.8,Regular School District,,,,,,,,
-90.035471,40.55326,1708280,IL-26-029-0660-25,Canton Union SD 66,Fulton County,20 W Walnut St,Canton,IL,61520,2526,(309)647-9411,2389,158.4,5,32,Town: Distant,15.1,Regular School District,,,,,,,,
-90.399659,41.498923,1708310,IL-49-081-0360-02,Carbon Cliff-Barstow SD 36,Rock Island County,2002 Eagle Ridge Dr,Silvis,IL,61282,1779,(309)792-2002,274,31,1,21,Suburb: Large,8.8,Regular School District,,,,,,,,
-89.185213,37.723874,1708370,IL-30-039-1650-16,Carbondale CHSD 165,Jackson County,330 S Giant City Rd,Carbondale,IL,62902,5042,(618)457-4722,992,74.85,1,13,City: Small,13.3,Regular School District,,,,,,,,
-89.185223,37.717663,1708340,IL-30-039-0950-02,Carbondale ESD 95,Jackson County,925 S Giant City Rd,Carbondale,IL,62902,5056,(618)457-3591,1485,109.65,4,13,City: Small,13.5,Regular School District,,,,,,,,
-89.893198,39.279692,1708430,IL-40-056-0010-26,Carlinville CUSD 1,Macoupin County,829 W Main St,Carlinville,IL,62626,1261,(217)854-9823,1429,90.25,4,32,Town: Distant,15.8,Regular School District,,,,,,,,
-89.374159,38.618334,1708460,IL-13-014-0010-26,Carlyle CUSD 1,Clinton County,1400 13th St,Carlyle,IL,62231,1011,(618)594-8283,1008,73,3,32,Town: Distant,13.8,Regular School District,,,,,,,,
-88.162725,38.087345,1708500,IL-20-097-0050-26,Carmi-White County CUSD 5,White County,211 W Robinson St,Carmi,IL,62821,1640,(618)382-2341,1444,92.29,7,32,Town: Distant,15.6,Regular School District,,,,,,,,
-88.630643,37.683298,1708580,IL-20-083-0020-26,Carrier Mills-Stonefort CUSD 2,Saline County,7071 US 45 S,Carrier Mills,IL,62917,1230,(618)994-2392,450,30.64,2,41,Rural: Fringe,14.7,Regular School District,,,,,,,,
-90.403917,39.293985,1708610,IL-40-031-0010-26,Carrollton CUSD 1,Greene County,950A 3rd St,Carrollton,IL,62016,1506,(217)942-5314,534,46.1,2,42,Rural: Distant,11.6,Regular School District,,,,,,,,
-89.07997,37.763187,1708640,IL-21-100-0050-26,Carterville CUSD 5,Williamson County,306 Virginia Ave,Carterville,IL,62918,1239,(618)985-4826,2139,124,4,23,Suburb: Small,17.3,Regular School District,,,,,,,,
-91.134596,40.409901,1701385,IL-26-034-3170-04,Carthage ESD 317,Hancock County,210 S Adams St,Carthage,IL,62321,1420,(217)357-3922,421,25.55,2,33,Town: Remote,16.5,Regular School District,,,,,,,,
-88.239289,42.234418,1708730,IL-44-063-0260-04,Cary CCSD 26,McHenry County,2115 Crystal Lake Rd,Cary,IL,60013,1426,(224)357-5100,2491,168.1,5,21,Suburb: Large,14.8,Regular School District,,,,,,,,
-87.986503,39.303211,1700002,IL-11-012-004C-26,Casey-Westfield CUSD 4C,Clark County,502 E Delaware Ave,Casey,IL,62420,1915,(217)932-2184,916,59.12,2,32,Town: Distant,15.5,Regular School District,,,,,,,,
-87.978377,41.732785,1708790,IL-19-022-0630-02,Cass SD 63,DuPage County,8502 Bailey Rd,Darien,IL,60561,5333,(331)481-4000,766,52,2,21,Suburb: Large,14.7,Regular School District,,,,,,,,
-87.780965,41.580532,1739030,IL-07-016-1460-04,CCSD 146,Cook County,6611 171st St,Tinley Park,IL,60477,3514,(708)614-4500,2497,192.4,5,21,Suburb: Large,13,Regular School District,,,,,,,,
-87.558043,41.492876,1735460,IL-07-016-1680-04,CCSD 168,Cook County,21899 Torrence Ave,Sauk Village,IL,60411,4489,(708)758-1614,1326,112,3,21,Suburb: Large,11.8,Regular School District,,,,,,,,
-87.927156,41.723565,1730510,IL-19-022-1800-04,CCSD 180,DuPage County,15W451 91st St,Burr Ridge,IL,60527,6379,(630)734-6600,601,51,2,21,Suburb: Large,11.8,Regular School District,,,,,,,,
-89.317005,38.082904,1731560,IL-30-073-2040-04,CCSD 204,Perry County,6067 State Route 154,Pinckneyville,IL,62274,3414,(618)357-2419,148,12,1,41,Rural: Fringe,12.3,Regular School District,,,,,,,,
-87.904574,42.030837,1712120,IL-05-016-0620-04,CCSD 62,Cook County,777 E Algonquin Rd,Des Plaines,IL,60016,6251,(847)824-1136,4432,398,11,13,City: Small,11.1,Regular School District,,,,,,,,
-88.06762,41.830616,1740500,IL-19-022-0890-04,CCSD 89,DuPage County,22W600 Butterfield Rd,Glen Ellyn,IL,60137,6901,(630)469-8900,2260,141.95,5,21,Suburb: Large,15.9,Regular School District,,,,,,,,
-88.125245,41.943842,1710470,IL-19-022-0930-04,CCSD 93,DuPage County,230 Covington Dr,Bloomingdale,IL,60108,3106,(630)539-3000,3618,309.74,9,21,Suburb: Large,11.7,Regular School District,,,,,,,,
-88.000529,41.738385,1708970,IL-19-022-0660-02,Center Cass SD 66,DuPage County,699 Plainfield Rd,Downers Grove,IL,60516,5057,(630)783-5155,1070,74,3,21,Suburb: Large,14.5,Regular School District,,,,,,,,
-89.046492,39.514843,1709100,IL-11-087-0210-26,Central A & M CUD 21,Christian County,406 E Colegrove,Assumption,IL,62510,1032,(217)226-4042,701,65.75,5,42,Rural: Distant,10.7,Regular School District,,,,,,,,
-89.560761,38.611623,1704770,IL-13-014-0710-16,Central CHSD 71,Clinton County,7740 Old US Highway 50,Breese,IL,62230,3822,(618)526-4510,600,38,1,41,Rural: Fringe,15.8,Regular School District,,,,,,,,
-89.128205,38.547813,1709180,IL-13-058-1330-02,Central City SD 133,Marion County,129 Douglas St,Centralia,IL,62801,2129,(618)532-9521,351,21.79,1,33,Town: Remote,16.1,Regular School District,,,,,,,,
-91.028671,40.064309,1708220,IL-01-001-0030-26,Central CUSD 3,Adams County,2110 Highway 94 N,Camp Point,IL,62320,2516,(217)593-7116,837,63.25,4,43,Rural: Remote,13.2,Regular School District,,,,,,,,
-88.548445,42.050725,1707830,IL-31-045-3010-26,Central CUSD 301,Kane County,PO Box 396,Burlington,IL,60109,396,(847)464-6005,4305,271.4,7,41,Rural: Fringe,15.9,Regular School District,,,,,,,,
-87.950135,40.881145,1710410,IL-32-038-0040-26,Central CUSD 4,Iroquois County,PO Box 158,Ashkum,IL,60911,158,(815)698-2212,1076,69.9,4,42,Rural: Distant,15.4,Regular School District,,,,,,,,
-89.947557,38.589153,1709170,IL-50-082-1040-02,Central SD 104,St. Clair County,309 Hartman Ln,O Fallon,IL,62269,1725,(618)632-6336,602,46,2,21,Suburb: Large,13.1,Regular School District,,,,,,,,
-89.428123,40.706715,1709150,IL-53-090-0510-02,Central SD 51,Tazewell County,1301 Eagle Ave,Washington,IL,61571,1111,(309)444-3943,1397,81.1,2,21,Suburb: Large,17.2,Regular School District,,,,,,,,
-87.757629,41.80122,1737860,IL-07-016-1100-02,Central Stickney SD 110,Cook County,5001 S Long Ave,Chicago,IL,60638,1733,(708)458-1152,384,30,1,21,Suburb: Large,12.8,Regular School District,,,,,,,,
-89.098677,38.517983,1709300,IL-13-058-2000-17,Centralia HSD 200,Marion County,2100 E Calumet St,Centralia,IL,62801,6511,(618)532-7391,882,67.05,1,33,Town: Remote,13.2,Regular School District,,,,,,,,
-89.132562,38.523281,1709270,IL-13-058-1350-02,Centralia SD 135,Marion County,400 S Elm St,Centralia,IL,62801,3910,(618)532-1907,1271,93.4,4,33,Town: Remote,13.6,Regular School District,,,,,,,,
-89.096453,37.269887,1739630,IL-30-077-1000-26,Century CUSD 100,Pulaski County,4721 Shawnee College Rd,Ullin,IL,62992,2201,(618)845-3518,390,28.57,2,42,Rural: Distant,13.7,Regular School District,,,,,,,,
-88.73358,39.889475,1709330,IL-39-074-1000-26,Cerro Gordo CUSD 100,Piatt County,PO Box 79,Cerro Gordo,IL,61818,79,(217)763-5221,484,35,2,42,Rural: Distant,13.8,Regular School District,,,,,,,,
-89.883764,42.00894,1709400,IL-08-008-3990-26,Chadwick-Milledgeville CUSD 399,Carroll County,15 School St,Chadwick,IL,61014,9371,(815)684-5191,452,40.4,4,43,Rural: Remote,11.2,Regular School District,,,,,,,,
-88.250451,40.083576,1709420,IL-09-010-0040-26,Champaign CUSD 4,Champaign County,502 W Windsor Rd,Champaign,IL,61820,7739,(217)351-3838,10030,766.42,20,13,City: Small,13.1,Regular School District,,,,,,,,
-88.093366,41.560168,1709510,IL-56-099-0880-02,Chaney-Monge SD 88,Will County,400 Elsie Ave,Crest Hill,IL,60403,2573,(815)722-6673,435,30,1,21,Suburb: Large,14.5,Regular School District,,,,,,,,
-88.227233,41.429229,1709540,IL-56-099-0170-02,Channahon SD 17,Will County,24920 S Sage St,Channahon,IL,60410,8617,(815)467-4315,1234,81.8,4,21,Suburb: Large,15.1,Regular School District,,,,,,,,
-88.18757,39.487953,1709600,IL-11-015-0010-26,Charleston CUSD 1,Coles County,410 W Polk Ave,Charleston,IL,61920,2557,(217)639-1000,2714,157.74,6,32,Town: Distant,17.2,Regular School District,,,,,,,,
-89.812162,37.919639,1709810,IL-45-079-1390-26,Chester CUSD 139,Randolph County,1940 Swanwick St,Chester,IL,62233,1127,(618)826-4509,998,62.7,2,32,Town: Distant,15.9,Regular School District,,,,,,,,
-90.149923,38.336237,1700333,IL-45-079-1220-19,Chester N HSD 122,Monroe County,107 E Mill St,Waterloo,IL,62298,1518,(618)939-5650,<Null>,<Null>,0,31,Town: Fringe,<Null>,Regular School District,,,,,,,,
-89.346237,40.137095,1709850,IL-17-054-0610-04,Chester-East Lincoln CCSD 61,Logan County,1300 1500th St,Lincoln,IL,62656,5127,(217)732-4136,295,21,1,32,Town: Distant,14,Regular School District,,,,,,,,
-87.641968,41.502364,1709960,IL-07-016-1700-02,Chicago Heights SD 170,Cook County,30 W 16th St,Chicago Heights,IL,60411,3412,(708)756-4165,3060,240,10,21,Suburb: Large,12.8,Regular School District,,,,,,,,
-87.773271,41.69583,1709990,IL-07-016-1275-02,Chicago Ridge SD 127-5,Cook County,6135 108th St,Chicago Ridge,IL,60415,2190,(708)636-2000,1476,106,3,21,Suburb: Large,13.9,Regular School District,,,,,,,,
-89.063061,37.978064,1700217,IL-21-028-0990-26,Christopher USD 99,Franklin County,1 Bearcat Dr,Christopher,IL,62822,1099,(618)724-9461,806,52.49,2,31,Town: Fringe,15.4,Regular School District,,,,,,,,
-88.060365,42.445903,1703870,IL-34-049-1170-16,CHSD 117,Lake County,1625 Deep Lake Rd,Lake Villa,IL,60046,5324,(847)838-7679,2713,172.4,3,21,Suburb: Large,15.7,Regular School District,,,,,,,,
-87.953802,42.228877,1722830,IL-34-049-1280-16,CHSD 128,Lake County,50 Lakeview Pkwy Ste 101,Vernon Hills,IL,60061,1578,(847)247-4510,3322,234.96,2,21,Suburb: Large,14.1,Regular School District,,,,,,,,
-88.320356,42.220244,1711370,IL-44-063-1550-16,CHSD 155,McHenry County,1 Virginia Rd,Crystal Lake,IL,60014,7901,(815)455-8500,5973,352.67,5,21,Suburb: Large,16.9,Regular School District,,,,,,,,
-87.737541,41.698234,1706540,IL-07-016-2180-16,CHSD 218,Cook County,10701 Kilpatrick Ave,Oak Lawn,IL,60453,6203,(708)424-2000,5399,378,4,21,Suburb: Large,14.3,Regular School District,,,,,,,,
-88.207172,41.88385,1740440,IL-19-022-0940-16,CHSD 94,DuPage County,157 W Washington St,West Chicago,IL,60185,2802,(630)876-6210,2008,125,1,21,Suburb: Large,16.1,Regular School District,,,,,,,,
-88.024763,41.77154,1712570,IL-19-022-0990-16,CHSD 99,DuPage County,6301 Springside Ave,Downers Grove,IL,60516,2488,(630)795-7100,4916,327.67,2,21,Suburb: Large,15,Regular School District,,,,,,,,
-87.752162,41.847527,1710200,IL-06-016-0990-02,Cicero SD 99,Cook County,5110 W 24th St,Cicero,IL,60804,2948,(708)863-4856,11236,743.25,16,21,Suburb: Large,15.1,Regular School District,,,,,,,,
-87.892959,40.569851,1710290,IL-32-038-0060-26,Cissna Park CUSD 6,Iroquois County,511 N 2nd St,Cissna Park,IL,60924,9734,(815)457-2171,293,23,3,42,Rural: Distant,12.7,Regular School District,,,,,,,,
-87.629155,41.882087,1709930,IL-15-016-2990-25,City of Chicago SD 299,Cook County,42 W Madison St 2nd Flr,Chicago,IL,60602,4413,(773)553-2747,359476,21809.22,653,11,City: Large,16.5,Regular School District,,,,,,,,
-88.355535,38.68451,1710340,IL-12-013-0100-26,Clay City CUSD 10,Clay County,PO Box 542,Clay City,IL,62824,542,(618)676-1431,330,25.9,3,42,Rural: Distant,12.7,Regular School District,,,,,,,,
-88.976035,40.146931,1710440,IL-17-020-0150-26,Clinton CUSD 15,De Witt County,1210 State Route 54W,Clinton,IL,61727,2302,(217)935-8321,1802,136,5,32,Town: Distant,13.3,Regular School District,,,,,,,,
-88.304357,41.279548,1710530,IL-24-032-0010-26,Coal City CUSD 1,Grundy County,550 S Carbon Hill Rd,Coal City,IL,60416,1663,(815)634-2287,2211,151.49,5,31,Town: Fringe,14.6,Regular School District,,,,,,,,
-89.255315,37.536229,1710570,IL-30-091-0170-22,Cobden SUD 17,Union County,413 N Appleknocker St,Cobden,IL,62920,2121,(618)893-2313,526,44.9,3,42,Rural: Distant,11.7,Regular School District,,,,,,,,
