district_id,state,district_name,longitude,latitude,State District ID,County Name*,Street Address,City,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
2101150,KY,Christian County,-87.487347,36.877197,KY-024115000,Christian County,200 Glass Ave,Hopkinsville,42240,<Null>,(270)887-7000,8710,494.5,18,32,Town: Distant,17.6,Regular School District,,3,3,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101200,KY,Clark County,-84.21342,38.008182,KY-025121000,Clark County,1600 W Lexington Ave,Winchester,40391,<Null>,(859)744-4545,5411,339.26,9,32,Town: Distant,15.9,Regular School District,,0,0,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101230,KY,Clay County,-83.762238,37.154095,KY-026125000,Clay County,128 Richmond Road,Manchester,40962,<Null>,(606)598-2168,3238,231.41,10,41,Rural: Fringe,14,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101260,KY,Clinton County,-85.134957,36.729683,KY-027131000,Clinton County,2353 North Hwy 127,Albany,42602,<Null>,(606)387-6480,1804,118.6,5,43,Rural: Remote,15.2,Regular School District,,3,3,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101290,KY,Cloverport Independent,-86.632613,37.834603,KY-014132000,Breckinridge County,301 Poplar Street,Cloverport,40111,<Null>,(270)788-3388,371,23,3,42,Rural: Distant,16.1,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101320,KY,Corbin Independent,-84.095413,36.94973,KY-118133000,Whitley County,108 Roy Kidd Ave,Corbin,40701,<Null>,(606)528-1303,3119,175.2,9,33,Town: Remote,17.8,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101350,KY,Covington Independent,-84.509096,39.083558,KY-059134000,Kenton County,25 E Seventh St,Covington,41011,<Null>,(859)392-1000,3950,275.12,11,21,Suburb: Large,14.4,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101380,KY,Crittenden County,-88.093583,37.331433,KY-028135000,Crittenden County,601 W Elm Street,Marion,42064,<Null>,(270)965-3525,1401,82,4,41,Rural: Fringe,17.1,Regular School District,,3,4,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101410,KY,Cumberland County,-85.36452,36.798886,KY-029141000,Cumberland County,810 N Main St,Burkesville,42717,<Null>,(270)864-3377,956,61.35,3,43,Rural: Remote,15.6,Regular School District,,0,0,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101440,KY,Danville Independent,-84.768198,37.648757,KY-011143000,Boyle County,115 E. Lexington Ave.,Danville,40422,<Null>,(859)238-1300,1934,134.1,5,32,Town: Distant,14.4,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101470,KY,Daviess County,-87.083497,37.72828,KY-030145000,Daviess County,1622 Southeastern Parkway,Owensboro,42303,<Null>,(270)852-7000,11779,681.2,23,23,Suburb: Small,17.3,Regular School District,,0,0,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101500,KY,Dawson Springs Independent,-87.690704,37.168515,KY-054146000,Hopkins County,118 E Arcadia Ave,Dawson Springs,42408,<Null>,(270)797-3811,626,44.2,2,42,Rural: Distant,14.2,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101530,KY,Dayton Independent,-84.469554,39.11727,KY-019147000,Campbell County,200 Clay St,Dayton,41074,<Null>,(859)491-6565,964,62,3,21,Suburb: Large,15.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101590,KY,East Bernstadt Independent,-84.11512,37.19024,KY-063149000,Laurel County,P.O. Box 128,East Bernstadt,40729,<Null>,(606)843-7373,546,31,1,33,Town: Remote,17.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101620,KY,Edmonson County,-86.253197,37.19174,KY-031151000,Edmonson County,100 Wildcat Way,Brownsville,42210,<Null>,(270)597-2101,1950,114,5,42,Rural: Distant,17.1,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101650,KY,Elizabethtown Independent,-85.861874,37.6937,KY-047152000,Hardin County,219 Helm St,Elizabethtown,42701,<Null>,(270)765-6146,2447,156.44,6,13,City: Small,15.6,Regular School District,,0,2,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101680,KY,Elliott County,-83.124304,38.09193,KY-032155000,Elliott County,P.O. Box 767,Sandy Hook,41171,<Null>,(606)738-8002,1035,74,4,43,Rural: Remote,14,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101710,KY,Eminence Independent,-85.183187,38.372156,KY-052156000,Henry County,291 West Broadway Street,Eminence,40019,<Null>,(502)845-5427,851,58,3,42,Rural: Distant,14.7,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101740,KY,Erlanger-Elsmere Independent,-84.608954,39.022546,KY-059157000,Kenton County,500 Graves Ave,Erlanger,41018,<Null>,(859)727-2009,2524,157.21,8,21,Suburb: Large,16.1,Regular School District,,0,0,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101760,KY,Estill County,-83.963807,37.694224,KY-033161000,Estill County,PO Box 930,Irvine,40336,<Null>,(606)723-2181,2397,136.68,6,41,Rural: Fringe,17.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101800,KY,Fairview Independent,-82.674543,38.480971,KY-010162000,Boyd County,2100 Main St,Ashland,41102,<Null>,(606)324-3877,711,40.41,2,22,Suburb: Midsize,17.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101860,KY,Fayette County,-84.482495,38.067342,KY-034165000,Fayette County,1126 Russell Cave Rd,Lexington,40505,<Null>,(859)381-4100,41987,2843.91,80,11,City: Large,14.8,Regular School District,,37,171,5,14,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101920,KY,Fleming County,-83.73697,38.424837,KY-035171000,Fleming County,211 W Water St,Flemingsburg,41041,<Null>,(606)845-5851,2265,143.91,6,41,Rural: Fringe,15.7,Regular School District,,1,1,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101950,KY,Floyd County,-82.808323,37.515918,KY-036175000,Floyd County,442 KY RT 550,Eastern,41622,<Null>,(606)886-2354,5804,377.96,14,42,Rural: Distant,15.4,Regular School District,,1,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102040,KY,Fort Thomas Independent,-84.448155,39.079514,KY-019176000,Campbell County,28 N Ft Thomas Ave,Fort Thomas,41075,<Null>,(859)781-3333,3129,184.5,5,21,Suburb: Large,17,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2101980,KY,Frankfort Independent,-84.869174,38.211583,KY-037177000,Franklin County,959 Leestown Lane,Frankfort,40601,<Null>,(502)875-8661,888,65.91,4,32,Town: Distant,13.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102010,KY,Franklin County,-84.903177,38.16341,KY-037181000,Franklin County,190 Kings Daughters Drive #300,Frankfort,40601,<Null>,(502)695-6700,6415,374,15,32,Town: Distant,17.2,Regular School District,,1,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102100,KY,Fulton County,-89.158698,36.568321,KY-038185000,Fulton County,2780 Moscow Ave,Hickman,42050,<Null>,(270)236-3923,622,43,3,42,Rural: Distant,14.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102070,KY,Fulton Independent,-88.88193,36.502438,KY-038186000,Fulton County,304 W State Line,Fulton,42041,<Null>,(270)472-1553,351,28.5,1,33,Town: Remote,12.3,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102130,KY,Gallatin County,-84.898865,38.783895,KY-039191000,Gallatin County,75 Boardwalk,Warsaw,41095,<Null>,(859)567-1820,1577,95,4,42,Rural: Distant,16.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102160,KY,Garrard County,-84.587358,37.621517,KY-040195000,Garrard County,322 West Maple Avenue,Lancaster,40444,<Null>,(859)792-3018,2651,168.39,5,42,Rural: Distant,15.7,Regular School District,,2,2,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102220,KY,Glasgow Independent,-85.932799,36.979858,KY-005197000,Barren County,711 S. L. Rogers Wells Blvd,Glasgow,42142,<Null>,(270)651-6757,2355,154,7,32,Town: Distant,15.3,Regular School District,,1,3,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102250,KY,Grant County,-84.578585,38.664937,KY-041201000,Grant County,820 Arnie Risen Boulevard,Williamstown,41097,<Null>,(859)824-3323,3639,219.72,6,32,Town: Distant,16.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102280,KY,Graves County,-88.661288,36.76189,KY-042205000,Graves County,2290 State Rt 121 N,Mayfield,42066,<Null>,(270)328-2656,4292,264.75,11,42,Rural: Distant,16.2,Regular School District,,0,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102300,KY,Grayson County,-86.29365,37.48104,KY-043211000,Grayson County,P.O. Box 4009,Leitchfield,42755,<Null>,(270)259-4011,4259,263.2,8,41,Rural: Fringe,16.2,Regular School District,,6,6,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102340,KY,Green County,-85.496251,37.260854,KY-044215000,Green County,402 East Hodgenville Ave,Greensburg,42743,<Null>,(270)932-6601,1674,104.69,4,42,Rural: Distant,16,Regular School District,,7,7,4,4,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102400,KY,Greenup County,-82.873045,38.630857,KY-045221000,Greenup County,45 Musketeer Drive,Greenup,41144,<Null>,(606)473-9819,2819,173.91,7,22,Suburb: Midsize,16.2,Regular School District,,2,2,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102460,KY,Hancock County,-86.8073,37.925622,KY-046225000,Hancock County,83 State Route 3543,Hawesville,42348,<Null>,(270)927-6914,1679,101.59,4,41,Rural: Fringe,16.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102490,KY,Hardin County,-85.898979,37.757576,KY-047231000,Hardin County,65 W.a. Jenkins Rd,Elizabethtown,42701,<Null>,(270)769-8800,14787,887.77,27,23,Suburb: Small,16.7,Regular School District,,5,11,2,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102540,KY,Harlan County,-83.315085,36.809929,KY-048235000,Harlan County,251 Ball Park Rd,Harlan,40831,<Null>,(606)573-4330,3912,244.55,11,41,Rural: Fringe,16,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102520,KY,Harlan Independent,-83.318499,36.847062,KY-048236000,Harlan County,420 E Central St,Harlan,40831,<Null>,(606)573-8700,746,46.76,3,33,Town: Remote,16,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102580,KY,Harrison County,-84.291231,38.382915,KY-049241000,Harrison County,308 Webster Ave,Cynthiana,41031,<Null>,(859)234-7110,2958,170.86,7,32,Town: Distant,17.3,Regular School District,,1,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102640,KY,Hart County,-85.905661,37.295996,KY-050245000,Hart County,25 Quality Street,Munfordville,42765,<Null>,(270)524-2631,2409,150.8,6,42,Rural: Distant,16,Regular School District,,1,6,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102670,KY,Hazard Independent,-83.196002,37.250622,KY-097246000,Perry County,705 Main St,Hazard,41701,<Null>,(606)436-3911,1010,69.49,5,33,Town: Remote,14.5,Regular School District,,0,18,0,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102710,KY,Henderson County,-87.567953,37.831137,KY-051251000,Henderson County,1805 Second St,Henderson,42420,<Null>,(270)831-5000,7437,447.4,13,22,Suburb: Midsize,16.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102760,KY,Henry County,-85.170295,38.430276,KY-052255000,Henry County,326 S Main St,New Castle,40050,<Null>,(502)845-8600,2152,134.5,6,42,Rural: Distant,16,Regular School District,,0,0,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102790,KY,Hickman County,-88.992323,36.670562,KY-053261000,Hickman County,416 Waterfield Drive North,Clinton,42031,<Null>,(270)653-2341,773,54,2,43,Rural: Remote,14.3,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102860,KY,Hopkins County,-87.503056,37.323834,KY-054265000,Hopkins County,320 S Seminary St,Madisonville,42431,<Null>,(270)825-6000,6749,427.83,19,32,Town: Distant,15.8,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102940,KY,Jackson County,-84.149658,37.495273,KY-055271000,Jackson County,3331 Hwy 421 S,McKee,40447,<Null>,(606)287-7181,2131,156,8,43,Rural: Remote,13.7,Regular School District,,1,1,3,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102910,KY,Jackson Independent,-83.379824,37.553338,KY-013272000,Breathitt County,940 Highland Ave,Jackson,41339,<Null>,(606)666-4979,344,20,1,33,Town: Remote,17.2,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102990,KY,Jefferson County,-85.684702,38.199881,KY-056275000,Jefferson County,3332 Newburg Rd,Louisville,40218,<Null>,(502)485-3011,97936,6184.11,170,11,City: Large,15.8,Regular School District,,23,31,19,21,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103000,KY,Jenkins Independent,-82.634749,37.171322,KY-067276000,Letcher County,9409 Hwy 805,Jenkins,41537,<Null>,(606)832-2183,444,24.98,1,43,Rural: Remote,17.8,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103030,KY,Jessamine County,-84.592076,37.882813,KY-057281000,Jessamine County,871 Wilmore Rd,Nicholasville,40356,<Null>,(859)885-4179,8418,536.58,14,31,Town: Fringe,15.7,Regular School District,,2,4,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103060,KY,Johnson County,-82.816043,37.819514,KY-058285000,Johnson County,253 North Mayo Trail,Paintsville,41240,<Null>,(606)789-2530,3582,226.5,11,33,Town: Remote,15.8,Regular School District,,0,5,0,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103090,KY,Kenton County,-84.532874,39.030529,KY-059291000,Kenton County,1055 Eaton Dr,Fort Wright,41017,<Null>,(859)344-8888,14309,816.8,23,21,Suburb: Large,17.5,Regular School District,,2,2,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103120,KY,Knott County,-82.968275,37.32626,KY-060295000,Knott County,P.O. Box 869,Hindman,41822,<Null>,(606)785-3153,2281,143.46,7,43,Rural: Remote,15.9,Regular School District,,2,2,0,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103150,KY,Knox County,-83.88767,36.865736,KY-061301000,Knox County,200 Daniel Boone Dr,Barbourville,40906,<Null>,(606)546-3157,4362,303,13,33,Town: Remote,14.4,Regular School District,,0,0,2,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103180,KY,LaRue County,-85.744242,37.572358,KY-062305000,Larue County,208 College St,Hodgenville,42748,<Null>,(270)358-4111,2360,143,5,41,Rural: Fringe,16.5,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103210,KY,Laurel County,-84.087746,37.132155,KY-063311000,Laurel County,718 North Main Street,London,40741,<Null>,(606)862-4600,9066,537,19,33,Town: Remote,16.9,Regular School District,,3,4,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103240,KY,Lawrence County,-82.605808,38.096573,KY-064315000,Lawrence County,50 Bulldog Lane,Louisa,41230,<Null>,(606)638-9671,2517,162.93,6,32,Town: Distant,15.4,Regular School District,,1,1,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103270,KY,Lee County,-83.70633,37.57329,KY-065321000,Lee County,P.O. Box 668,Beattyville,41311,<Null>,(606)464-5000,934,55.42,2,43,Rural: Remote,16.9,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103330,KY,Leslie County,-83.376346,37.163685,KY-066325000,Leslie County,108 Maple St,Hyden,41749,<Null>,(606)672-2397,1787,101.95,5,42,Rural: Distant,17.5,Regular School District,,1,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103360,KY,Letcher County,-82.835592,37.119957,KY-067331000,Letcher County,224 Parks Street,Whitesburg,41858,<Null>,(606)633-4455,3017,198.6,10,43,Rural: Remote,15.2,Regular School District,,2,2,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103390,KY,Lewis County,-83.320907,38.597674,KY-068335000,Lewis County,65 Central Elementary,Vanceburg,41179,<Null>,(606)796-2811,2247,142.62,7,43,Rural: Remote,15.8,Regular School District,,1,1,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103480,KY,Lincoln County,-84.668412,37.532578,KY-069341000,Lincoln County,305 Danville Ave,Stanford,40484,<Null>,(606)365-2124,3773,245,7,41,Rural: Fringe,15.4,Regular School District,,4,4,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103510,KY,Livingston County,-88.40175,37.140715,KY-070345000,Livingston County,PO Box 219,Smithland,42081,<Null>,(270)928-2111,1204,75.05,4,42,Rural: Distant,16,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103540,KY,Logan County,-86.84799,36.840618,KY-071351000,Logan County,2222 Bowling Green Rd,Russellville,42276,<Null>,(270)726-2436,3555,210.92,7,42,Rural: Distant,16.9,Regular School District,,2,5,1,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103630,KY,Ludlow Independent,-84.553976,39.091416,KY-059354000,Kenton County,525 Elm St,Ludlow,41016,<Null>,(859)261-8210,830,52.93,2,21,Suburb: Large,15.7,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103690,KY,Lyon County,-88.077572,37.094931,KY-072361000,Lyon County,217 Jenkins Rd,Eddyville,42038,<Null>,(270)388-9715,956,52.5,5,42,Rural: Distant,18.2,Regular School District,,0,0,2,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103720,KY,Madison County,-84.292735,37.747245,KY-073365000,Madison County,P.O. Box 768,Richmond,40476,<Null>,(859)624-4500,11816,675.55,22,32,Town: Distant,17.5,Regular School District,,0,0,0,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103750,KY,Magoffin County,-83.062065,37.735095,KY-074371000,Magoffin County,109 Gardner Trail,Salyersville,41465,<Null>,(606)349-6117,2114,142.59,5,43,Rural: Remote,14.8,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103780,KY,Marion County,-85.232817,37.575809,KY-075375000,Marion County,755 E Main St,Lebanon,40033,<Null>,(270)692-3721,3280,198.86,8,41,Rural: Fringe,16.5,Regular School District,,1,1,0,0,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103810,KY,Marshall County,-88.337694,36.915529,KY-076381000,Marshall County,86 High School Rd,Benton,42025,<Null>,(270)527-8628,4771,287.34,13,42,Rural: Distant,16.6,Regular School District,,3,3,4,4,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103840,KY,Martin County,-82.540815,37.865193,KY-077385000,Martin County,P.O. Box 366,Inez,41224,<Null>,(606)298-3572,1894,114,6,43,Rural: Remote,16.6,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103870,KY,Mason County,-83.74381,38.64156,KY-078391000,Mason County,P.O. Box 130,Maysville,41056,<Null>,(606)564-5563,2688,165,4,32,Town: Distant,16.3,Regular School District,,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103900,KY,Mayfield Independent,-88.625291,36.734413,KY-042392000,Graves County,914 E College St,Mayfield,42066,<Null>,(270)247-3868,1958,109,3,33,Town: Remote,18,Regular School District,,4,4,1,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103960,KY,McCracken County,-88.534813,37.018295,KY-079395000,McCracken County,5347 Benton Rd,Paducah,42003,<Null>,(270)538-4000,7146,410.1,14,33,Town: Remote,17.4,Regular School District,,6,6,10,10,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103990,KY,McCreary County,-84.464519,36.704487,KY-080401000,McCreary County,120 Raider Way,Stearns,42647,<Null>,(606)376-2591,2878,168.89,7,43,Rural: Remote,17,Regular School District,,3,3,7,7,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
