district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
1809720,40.4128322,-086.5764257,Clinton County,972,61,2,Rossville Consolidated School District,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1809720,40.4128322,-086.5764257,Clinton County,972,61,2,Rossville Consolidated School District,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073656
1809750,39.6075909,-085.4539518,Rush County,2065,141,6,Rush County Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1809750,39.6075909,-085.4539518,Rush County,2065,141,6,Rush County Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073657
1809810,38.6839726,-086.0848954,Washington County,1834,124,3,Salem Community Schools,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1809810,38.6839726,-086.0848954,Washington County,1834,124,3,Salem Community Schools,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073658
1809840,40.1026089,-085.5092283,Delaware County,961,52,2,Daleville Community Schools,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1809840,40.1026089,-085.5092283,Delaware County,961,52,2,Daleville Community Schools,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073659
1809990,38.7623081,-085.7811539,Scott County,1222,58,3,Scott County School District 1,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1809990,38.7623081,-085.7811539,Scott County,1222,58,3,Scott County School District 1,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073660
1810020,38.6592216,-085.7371891,Scott County,2634,165,6,Scott County School District 2,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810020,38.6592216,-085.7371891,Scott County,2634,165,6,Scott County School District 2,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073661
1810080,38.9557447,-085.9230325,Jackson County,4859,241,7,Seymour Community Schools,IN,2020-08-28,0,0,0,0,,1,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810080,38.9557447,-085.9230325,Jackson County,4859,241,7,Seymour Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073662
1810110,39.1826410,-087.1872042,Greene County,741,48,2,Shakamak Schools Metropolitan School District,IN,2020-08-28,0,0,0,0,,1,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810110,39.1826410,-087.1872042,Greene County,741,48,2,Shakamak Schools Metropolitan School District,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073663
1810140,39.5385925,-085.7704135,Shelby County,4071,202,7,Shelbyville Central Schools,IN,2020-08-28,0,0,0,0,,1,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810140,39.5385925,-085.7704135,Shelby County,4071,202,7,Shelbyville Central Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073664
1810170,38.6971465,-086.7654688,Martin County,642,53,3,Shoals Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810170,38.6971465,-086.7654688,Martin County,642,53,3,Shoals Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073665
1810230,41.2687618,-085.3705600,Whitley County,1178,65,2,Smith-Green Community Schools,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810230,41.2687618,-085.3705600,Whitley County,1178,65,2,Smith-Green Community Schools,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073666
1810260,40.6291842,-084.9409201,Adams County,1247,91,3,South Adams Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810260,40.6291842,-084.9409201,Adams County,1247,91,3,South Adams Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073667
1810290,41.6631416,-086.3130754,St. Joseph County,17225,995,32,South Bend Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810290,41.6631416,-086.3130754,St. Joseph County,17225,995,32,South Bend Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073668
1810350,38.2602610,-087.6861182,Gibson County,2035,123,4,South Gibson School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810350,38.2602610,-087.6861182,Gibson County,2035,123,4,South Gibson School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073669
1810360,38.1223011,-086.1011329,Harrison County,3074,217,9,South Harrison Community Schools,IN,2020-08-28,0,16,0,9,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810360,38.1223011,-086.1011329,Harrison County,3074,217,9,South Harrison Community Schools,IN,2020-09-08,0,16,0,9,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073670
1810380,39.8198331,-085.3479148,Henry County,743,56,2,South Henry School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810380,39.8198331,-085.3479148,Henry County,743,56,2,South Henry School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073671
1810410,38.5904180,-087.4624132,Knox County,1249,64,2,South Knox School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810410,38.5904180,-087.4624132,Knox County,1249,64,2,South Knox School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073672
1810440,39.9942647,-085.7108230,Madison County,4404,221,5,South Madison Community School Corporation,IN,2020-08-28,0,3,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810440,39.9942647,-085.7108230,Madison County,4404,221,5,South Madison Community School Corporation,IN,2020-09-08,0,3,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073673
1810450,39.9452179,-086.8931402,Montgomery County,1716,126,5,South Montgomery Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810450,39.9452179,-086.8931402,Montgomery County,1716,126,5,South Montgomery Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073674
1810470,40.8065653,-087.4107782,Newton County,843,65,3,South Newton School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810470,40.8065653,-087.4107782,Newton County,843,65,3,South Newton School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073675
1810500,39.5756618,-086.8326655,Putnam County,1093,72,4,South Putnam Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810500,39.5756618,-086.8326655,Putnam County,1093,72,4,South Putnam Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073676
1810530,39.0195090,-085.2914857,Ripley County,1130,84,3,South Ripley Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810530,39.0195090,-085.2914857,Ripley County,1130,84,3,South Ripley Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073677
1810560,37.9032159,-087.1180085,Spencer County,1205,63,4,South Spencer County School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810560,37.9032159,-087.1180085,Spencer County,1205,63,4,South Spencer County School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073678
1810590,39.7202597,-087.4512400,Vermillion County,1668,124,5,South Vermillion Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810590,39.7202597,-087.4512400,Vermillion County,1668,124,5,South Vermillion Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073679
1810620,40.0914877,-087.1937125,Fountain County,1045,70,2,Southeast Fountain School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810620,40.0914877,-087.1937125,Fountain County,1045,70,2,Southeast Fountain School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073680
1810640,38.2840456,-086.8069779,Dubois County,1308,82,4,Southeast Dubois County School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810640,38.2840456,-086.8069779,Dubois County,1308,82,4,Southeast Dubois County School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073681
1810650,39.9983501,-085.9394182,Hamilton County,21599,1155,23,Hamilton Southeastern Schools,IN,2020-08-28,0,2,0,9,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810650,39.9983501,-085.9394182,Hamilton County,21599,1155,23,Hamilton Southeastern Schools,IN,2020-09-08,0,2,0,9,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073682
1810680,40.6706771,-086.2691953,Cass County,1381,97,4,Southeastern School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810680,40.6706771,-086.2691953,Cass County,1381,97,4,Southeastern School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073683
1810710,39.7349065,-085.8515314,Hancock County,3770,185,6,Southern Hancock County Community School Corporation,IN,2020-08-28,0,4,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810710,39.7349065,-085.8515314,Hancock County,3770,185,6,Southern Hancock County Community School Corporation,IN,2020-09-08,0,4,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073684
1810740,40.0576102,-084.9209718,Randolph County,511,39,2,Randolph Southern School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810740,40.0576102,-084.9209718,Randolph County,511,39,2,Randolph Southern School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073685
1810770,40.6323799,-085.2688901,Wells County,862,59,2,Southern Wells Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810770,40.6323799,-085.2688901,Wells County,862,59,2,Southern Wells Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073686
1810800,38.7039090,-085.5130536,Jefferson County,1379,89,3,Southwestern Jefferson County Consolidated Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810800,38.7039090,-085.5130536,Jefferson County,1379,89,3,Southwestern Jefferson County Consolidated Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073687
1810830,39.4294744,-085.8652664,Shelby County,627,45,2,Southwestern Shelby County Consolidated Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810830,39.4294744,-085.8652664,Shelby County,627,45,2,Southwestern Shelby County Consolidated Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073688
1810860,39.0478988,-087.4545691,Sullivan County,1770,111,5,Southwest School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810860,39.0478988,-087.4545691,Sullivan County,1770,111,5,Southwest School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073689
1810870,38.2742580,-086.9869612,Dubois County,1815,96,4,Southwest Dubois County School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810870,38.2742580,-086.9869612,Dubois County,1815,96,4,Southwest Dubois County School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073690
1810900,39.6786242,-087.3293468,Parke County,1068,78,3,Southwest Parke Community School Corporation,IN,2020-08-28,0,0,0,3,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810900,39.6786242,-087.3293468,Parke County,1068,78,3,Southwest Parke Community School Corporation,IN,2020-09-08,0,0,0,3,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073691
1810920,39.7936983,-086.2475418,Marion County,1794,134,6,Speedway School Town,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810920,39.7936983,-086.2475418,Marion County,1794,134,6,Speedway School Town,IN,2020-09-08,0,0,0,3,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073692
1810950,39.2900766,-086.8414148,Owen County,2503,136,6,Spencer-Owen Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810950,39.2900766,-086.8414148,Owen County,2503,136,6,Spencer-Owen Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073693
1810980,38.5352213,-086.6202750,Orange County,835,56,2,Springs Valley Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1810980,38.5352213,-086.6202750,Orange County,835,56,2,Springs Valley Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073694
1811100,41.6224288,-084.9625745,Steuben County,2773,161,6,Steuben County Metropolitan School District,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1811100,41.6224288,-084.9625745,Steuben County,2773,161,6,Steuben County Metropolitan School District,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073695
